"","trip_id","direction_id","route_id","date_time","vehicle_id","segement","segement_name","segement_type","time_diff","ttl_diff","speed_avg","flag_peak","time_diff_pct"
"234","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-05-16 16:28:54,21811,"482_459","23rd_Hewitt","middle_end",180,1311.26692627684,16.2956677388778,"PMPeak",0.128755364806867
"235","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-05-16 16:25:54,21811,"497_482","18th_23rd","middle_middle",60,680.356760446087,25.3652421714205,"PMPeak",0.0429184549356223
"236","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-05-16 16:24:09,21811,"537_509","ramp_14th","middle_middle",151,1478.22232623621,21.8986009110035,"PMPeak",0.108011444921316
"237","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-05-16 16:21:38,21811,"636_537","4th_ramp","middle_middle",330,4680.40435405393,31.726560588303,"PMPeak",0.236051502145923
"238","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-05-16 16:16:08,21811,"657_636","grove_4th","middle_middle",181,1157.91311372829,14.310373088237,"PMPeak",0.129470672389127
"239","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-05-16 16:13:07,21811,"689_657","88th_grove","middle_middle",240,1489.04310777119,13.8787255555219,"PMPeak",0.171673819742489
"240","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-05-16 16:09:07,21811,"712_689","100th_88th","end_middle",211,1164.57429833372,12.3463420503196,"PMPeak",0.150929899856938
"241","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-06-01 16:33:22,22808,"459_712","Hewitt_100th","end_end",901.013888888889,12317.8977356095,30.5814918381368,"PMPeak",1
"242","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-06-01 16:33:22,22808,"482_459","23rd_Hewitt","middle_end",150,1159.66056946807,17.2939098374909,"PMPeak",0.166479120743607
"243","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-06-01 16:30:52,22808,"497_482","18th_23rd","middle_middle",60,659.647190823626,24.593142474204,"PMPeak",0.0665916482974427
"244","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-06-01 16:28:21,22808,"537_509","ramp_14th","middle_middle",180,1614.68330899216,20.0663512360205,"PMPeak",0.199774944892328
"245","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-06-01 16:25:21,22808,"636_537","4th_ramp","middle_middle",331,4670.3188839716,31.5625511874196,"PMPeak",0.367363926440892
"246","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-06-01 16:19:50,22808,"657_636","grove_4th","middle_middle",300,998.561983128307,7.44573082763701,"PMPeak",0.332958241487214
"247","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-06-01 16:14:50,22808,"689_657","88th_grove","middle_middle",301,1620.82186926272,12.0454311924952,"PMPeak",0.334068102292171
"248","11044151__MCOB-DO:121:0:Weekday:2:23MAR:61037:12345","south_bound",201,2023-06-01 16:09:49,22808,"712_689","100th_88th","end_middle",900.032638888889,1142.32416631552,2.83912598375961,"PMPeak",0.998910949085136
"249","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-08 17:11:32,11102,"459_712","Hewitt_100th","end_end",1479,12292.1266641715,18.5914135575695,"PMPeak",1
"250","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-08 17:11:32,11102,"482_459","23rd_Hewitt","middle_end",210,1115.27798131534,11.8800260305314,"PMPeak",0.141987829614604
"251","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-08 17:08:02,11102,"497_482","18th_23rd","middle_middle",91,757.693073598652,18.6253946514667,"PMPeak",0.0615280594996619
"252","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-08 17:05:31,11102,"537_509","ramp_14th","middle_middle",187,1341.38380730826,16.0459343763899,"PMPeak",0.126436781609195
"253","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-08 17:02:24,11102,"636_537","4th_ramp","middle_middle",348,4884.0593335241,31.3946211186669,"PMPeak",0.235294117647059
"254","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-08 16:56:36,11102,"657_636","grove_4th","middle_middle",128,972.692081696755,16.9988276129876,"PMPeak",0.0865449628127113
"255","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-08 16:54:28,11102,"689_657","88th_grove","middle_middle",150,1700.75973032035,25.3632711206926,"PMPeak",0.101419878296146
"256","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-08 16:51:58,11102,"712_689","100th_88th","end_middle",305,1114.9519806524,8.17729909440217,"PMPeak",0.206220419202164
"257","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-19 17:11:20,11103,"459_712","Hewitt_100th","end_end",1414,12316.7556555801,19.4850029202057,"PMPeak",1
"258","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-19 17:11:20,11103,"482_459","23rd_Hewitt","middle_end",182,1202.21429352606,14.7762441368298,"PMPeak",0.128712871287129
"259","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-19 17:08:18,11103,"497_482","18th_23rd","middle_middle",90,535.589390758538,13.3119909933982,"PMPeak",0.0636492220650637
"260","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-19 17:05:18,11103,"537_509","ramp_14th","middle_middle",120,1340.77992191947,24.993657295157,"PMPeak",0.0848656294200849
"261","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-19 17:03:18,11103,"636_537","4th_ramp","middle_middle",383,4706.61949298214,27.4893122249439,"PMPeak",0.270862800565771
"262","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-19 16:56:55,11103,"657_636","grove_4th","middle_middle",205,1061.32799844099,11.5810868659541,"PMPeak",0.144978783592645
"263","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-19 16:53:30,11103,"689_657","88th_grove","middle_middle",211,1697.07264574615,17.991672492345,"PMPeak",0.149222065063649
"264","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-19 16:49:59,11103,"712_689","100th_88th","end_middle",133,1066.97184731408,17.945471701078,"PMPeak",0.0940594059405941
"265","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-01 17:17:59,11107,"459_712","Hewitt_100th","end_end",1865,12298.1246632126,14.7507334003368,"PMPeak",1
"266","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-01 17:17:59,11107,"482_459","23rd_Hewitt","middle_end",238,1313.5792127743,12.3461875206155,"PMPeak",0.127613941018767
"267","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-01 17:14:01,11107,"497_482","18th_23rd","middle_middle",1800,433.570459503148,0.538816316332852,"PMPeak",0.96514745308311
"268","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-01 17:11:29,11107,"537_509","ramp_14th","middle_middle",246,1411.62010202578,12.8361944087201,"PMPeak",0.131903485254692
"269","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-01 17:07:23,11107,"636_537","4th_ramp","middle_middle",362,4618.54562813297,28.5397540972742,"PMPeak",0.194101876675603
"270","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-01 17:01:21,11107,"657_636","grove_4th","middle_middle",295,985.624785138832,7.4738290317604,"PMPeak",0.158176943699732
"271","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-01 16:56:26,11107,"689_657","88th_grove","middle_middle",336,1685.45054111581,11.2209672370281,"PMPeak",0.180160857908847
"272","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-01 16:50:50,11107,"712_689","100th_88th","end_middle",236,1132.22097349381,10.7318044727261,"PMPeak",0.126541554959786
"273","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-22 17:14:15,15105,"459_712","Hewitt_100th","end_end",1803,12396.4658571031,15.3799782299084,"PMPeak",1
"274","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-22 17:14:15,15105,"482_459","23rd_Hewitt","middle_end",241,1009.82302899638,9.37306841158112,"PMPeak",0.133666112035496
"275","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-22 17:10:14,15105,"497_482","18th_23rd","middle_middle",90,815.06120680685,20.2582195078854,"PMPeak",0.0499168053244592
"276","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-22 17:07:44,15105,"537_509","ramp_14th","middle_middle",240,1325.06950857466,12.3503986926373,"PMPeak",0.133111480865225
"277","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-22 17:03:44,15105,"636_537","4th_ramp","middle_middle",451,4914.59393417937,24.3761243830321,"PMPeak",0.250138657792568
"278","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-22 16:56:13,15105,"657_636","grove_4th","middle_middle",271,1115.38116641943,9.20677595898748,"PMPeak",0.150305047143649
"279","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-22 16:51:42,15105,"689_657","88th_grove","middle_middle",180,1537.15267137943,19.1028452672489,"PMPeak",0.0998336106489185
"280","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-22 16:48:42,15105,"712_689","100th_88th","end_middle",270,1230.52395331292,10.1948271482518,"PMPeak",0.149750415973378
"281","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-07 17:18:59,15109,"459_712","Hewitt_100th","end_end",1834,12246.5937102457,14.9372117490852,"PMPeak",1
"282","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-07 17:18:59,15109,"482_459","23rd_Hewitt","middle_end",361,1142.63270714081,7.08032198720424,"PMPeak",0.196837513631407
"283","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-07 17:12:58,15109,"497_482","18th_23rd","middle_middle",60,630.299155097977,23.4989811801375,"PMPeak",0.0327153762268266
"284","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-07 17:09:28,15109,"537_509","ramp_14th","middle_middle",120,1226.79760066258,22.8688976469647,"PMPeak",0.0654307524536532
"285","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-07 17:07:28,15109,"636_537","4th_ramp","middle_middle",331,4889.36334016694,33.0428787694855,"PMPeak",0.180479825517993
"286","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-07 17:01:57,15109,"657_636","grove_4th","middle_middle",271,1035.25237020883,8.54536271588729,"PMPeak",0.147764449291167
"287","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-07 16:57:26,15109,"689_657","88th_grove","middle_middle",240,1589.55116903707,14.8155176410879,"PMPeak",0.130861504907306
"288","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-07 16:53:26,15109,"712_689","100th_88th","end_middle",301,1115.00187197824,8.28633829732726,"PMPeak",0.16412213740458
"289","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-06 17:12:48,17110,"459_712","Hewitt_100th","end_end",1563,12248.4466584645,17.5297448972482,"PMPeak",1
"290","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-06 17:12:48,17110,"482_459","23rd_Hewitt","middle_end",181,1144.82207202554,14.1485840138592,"PMPeak",0.115802943058221
"291","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-06 17:09:47,17110,"497_482","18th_23rd","middle_middle",60,882.079480823457,32.885922425255,"PMPeak",0.0383877159309021
"292","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-06 17:07:47,17110,"537_509","ramp_14th","middle_middle",180,1262.62947884854,15.6912296438752,"PMPeak",0.115163147792706
"293","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-06 17:04:47,17110,"636_537","4th_ramp","middle_middle",421,5033.69656725941,26.745978775247,"PMPeak",0.26935380678183
"294","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-06 16:57:46,17110,"657_636","grove_4th","middle_middle",211,1042.6405793763,11.0536504600365,"PMPeak",0.134996801023672
"295","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-06 16:54:15,17110,"689_657","88th_grove","middle_middle",270,1535.49784114218,12.7215199954564,"PMPeak",0.172744721689059
"296","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-06-06 16:49:45,17110,"712_689","100th_88th","end_middle",180,1157.61974273996,14.3862293158098,"PMPeak",0.115163147792706
"297","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-24 17:10:46,17117,"459_712","Hewitt_100th","end_end",1398,12061.9629139376,19.3003140721401,"PMPeak",1
"298","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-24 17:10:46,17117,"482_459","23rd_Hewitt","middle_end",151,802.195690877809,11.8838438408572,"PMPeak",0.108011444921316
"299","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-24 17:08:15,17117,"497_482","18th_23rd","middle_middle",90,952.46848847974,23.6734561193991,"PMPeak",0.0643776824034335
"300","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-24 17:04:45,17117,"537_509","ramp_14th","middle_middle",150,1349.78127082198,20.1291621121829,"PMPeak",0.107296137339056
"301","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-24 17:02:15,17117,"636_537","4th_ramp","middle_middle",316,4573.75980663167,32.3772404012893,"PMPeak",0.226037195994278
"302","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-24 16:56:59,17117,"657_636","grove_4th","middle_middle",211,1191.21170184014,12.6287409453434,"PMPeak",0.150929899856938
"303","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-24 16:53:28,17117,"689_657","88th_grove","middle_middle",210,1635.91069372421,17.425845350365,"PMPeak",0.150214592274678
"304","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-24 16:49:58,17117,"712_689","100th_88th","end_middle",150,1011.0503009673,15.0776987736306,"PMPeak",0.107296137339056
"305","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-30 17:17:19,19115,"459_712","Hewitt_100th","end_end",1713,12379.5594631437,16.1659557660519,"PMPeak",1
"306","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-30 17:17:19,19115,"482_459","23rd_Hewitt","middle_end",241,1059.60870980583,9.83517372978515,"PMPeak",0.140688849970811
"307","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-30 17:13:18,19115,"497_482","18th_23rd","middle_middle",90,711.556576152888,17.6856280137015,"PMPeak",0.0525394045534151
"308","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-30 17:09:48,19115,"537_509","ramp_14th","middle_middle",181,1450.59603573013,17.9275717888509,"PMPeak",0.105662580268535
"309","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-30 17:06:47,19115,"636_537","4th_ramp","middle_middle",330,4467.62482790706,30.2842145819367,"PMPeak",0.192644483362522
"310","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-30 17:01:17,19115,"657_636","grove_4th","middle_middle",195,978.151431380147,11.2208315400296,"PMPeak",0.113835376532399
"311","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-30 16:58:02,19115,"689_657","88th_grove","middle_middle",376,1668.77363575569,9.92803144061911,"PMPeak",0.219497956800934
"312","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-30 16:51:46,19115,"712_689","100th_88th","end_middle",180,1222.94636639564,15.1980708503311,"PMPeak",0.10507880910683
"313","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-23 17:11:58,19119,"459_712","Hewitt_100th","end_end",1443,12361.4887959648,19.1627576585519,"PMPeak",1
"314","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-23 17:11:58,19119,"482_459","23rd_Hewitt","middle_end",181,1176.24305915414,14.5369085291273,"PMPeak",0.125433125433125
"315","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-23 17:08:57,19119,"497_482","18th_23rd","middle_middle",60,687.391270087818,25.6275046357527,"PMPeak",0.0415800415800416
"316","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-23 17:06:27,19119,"537_509","ramp_14th","middle_middle",180,1275.50609492648,15.8512527886692,"PMPeak",0.124740124740125
"317","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-23 17:03:27,19119,"636_537","4th_ramp","middle_middle",301,4863.85755888158,36.1466381140675,"PMPeak",0.208593208593209
"318","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-23 16:58:26,19119,"657_636","grove_4th","middle_middle",230,1072.64295757599,10.4323202041226,"PMPeak",0.159390159390159
"319","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-23 16:54:36,19119,"689_657","88th_grove","middle_middle",221,1571.84934966567,15.910074193863,"PMPeak",0.153153153153153
"320","11044152__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","south_bound",201,2023-05-23 16:50:55,19119,"712_689","100th_88th","end_middle",180,1245.16675973854,15.4742130603471,"PMPeak",0.124740124740125
"321","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-08 17:54:07,19805,"459_712","Hewitt_100th","end_end",1501,12289.7621544729,18.3153973316308,"PMPeak",1
"322","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-08 17:54:07,19805,"482_459","23rd_Hewitt","middle_end",360,1067.22170229426,6.63140734956476,"PMPeak",0.239840106595603
"323","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-08 17:48:07,19805,"497_482","18th_23rd","middle_middle",61,575.917126919696,21.1195041675941,"PMPeak",0.0406395736175883
"324","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-08 17:46:06,19805,"537_509","ramp_14th","middle_middle",150,1278.80073852365,19.0706360588676,"PMPeak",0.0999333777481679
"325","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-08 17:43:36,19805,"636_537","4th_ramp","middle_middle",300,4984.79510459732,37.1688920736583,"PMPeak",0.199866755496336
"326","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-08 17:38:36,19805,"657_636","grove_4th","middle_middle",150,1054.12230732844,15.7200275844404,"PMPeak",0.0999333777481679
"327","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-08 17:36:06,19805,"689_657","88th_grove","middle_middle",210,1570.87944062673,16.7331274876085,"PMPeak",0.139906728847435
"328","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-08 17:32:36,19805,"712_689","100th_88th","end_middle",210,1103.98920722616,11.7597771488364,"PMPeak",0.139906728847435
"329","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-01 17:56:57,21804,"459_712","Hewitt_100th","end_end",1528,12320.9831013378,18.037467706004,"PMPeak",1
"330","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-01 17:56:57,21804,"482_459","23rd_Hewitt","middle_end",241,1081.74913501805,10.0406787680114,"PMPeak",0.157722513089005
"331","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-01 17:52:56,21804,"497_482","18th_23rd","middle_middle",60,891.301792362695,33.2297511033439,"PMPeak",0.0392670157068063
"332","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-01 17:51:26,21804,"537_509","ramp_14th","middle_middle",150,1255.01834758098,18.7159714824294,"PMPeak",0.0981675392670157
"333","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-01 17:48:56,21804,"636_537","4th_ramp","middle_middle",331,5042.6036790465,34.0784945721799,"PMPeak",0.216623036649215
"334","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-01 17:43:25,21804,"657_636","grove_4th","middle_middle",175,1002.3856486543,12.8129859620465,"PMPeak",0.114528795811518
"335","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-01 17:40:30,21804,"689_657","88th_grove","middle_middle",361,1555.87733307763,9.64099173946079,"PMPeak",0.236256544502618
"336","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-06-01 17:34:29,21804,"712_689","100th_88th","end_middle",180,1167.66557203845,14.5110730780745,"PMPeak",0.117801047120419
"337","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-24 17:48:25,21808,"459_712","Hewitt_100th","end_end",1322,12369.8514557945,20.9308366385167,"PMPeak",1
"338","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-24 17:48:25,21808,"482_459","23rd_Hewitt","middle_end",121,1075.05182768954,19.8745631010292,"PMPeak",0.0915279878971256
"339","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-24 17:46:24,21808,"497_482","18th_23rd","middle_middle",60,917.141303636365,34.1931066531853,"PMPeak",0.0453857791225416
"340","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-24 17:43:54,21808,"537_509","ramp_14th","middle_middle",150,1499.63765054994,22.3639563164705,"PMPeak",0.113464447806354
"341","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-24 17:41:24,21808,"636_537","4th_ramp","middle_middle",360,4587.56826373656,28.5058238933606,"PMPeak",0.27231467473525
"342","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-24 17:35:24,21808,"657_636","grove_4th","middle_middle",150,759.649483012632,11.328581839549,"PMPeak",0.113464447806354
"343","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-24 17:32:54,21808,"689_657","88th_grove","middle_middle",241,1944.71890995768,18.0506711185273,"PMPeak",0.182299546142209
"344","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-24 17:28:53,21808,"712_689","100th_88th","end_middle",150,1136.55384209838,16.9493213688545,"PMPeak",0.113464447806354
"345","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-18 17:59:04,21815,"459_712","Hewitt_100th","end_end",1442,12174.3103508578,18.8856817607534,"PMPeak",1
"346","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-18 17:59:04,21815,"482_459","23rd_Hewitt","middle_end",150,1154.15778732444,17.211847360976,"PMPeak",0.104022191400832
"347","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-18 17:56:34,21815,"497_482","18th_23rd","middle_middle",60,678.040002308465,25.2788681767315,"PMPeak",0.0416088765603329
"348","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-18 17:54:33,21815,"537_509","ramp_14th","middle_middle",150,1206.57056477751,17.9934742192743,"PMPeak",0.104022191400832
"349","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-18 17:52:03,21815,"636_537","4th_ramp","middle_middle",360,4956.16934398099,30.7962045212429,"PMPeak",0.249653259361997
"350","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-18 17:46:03,21815,"657_636","grove_4th","middle_middle",150,1142.67457925642,17.0405993508235,"PMPeak",0.104022191400832
"351","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-18 17:43:33,21815,"689_657","88th_grove","middle_middle",331,1495.07257005351,10.1038720681729,"PMPeak",0.229542302357836
"352","11044153__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","south_bound",201,2023-05-18 17:38:02,21815,"712_689","100th_88th","end_middle",180,1019.91541727201,12.6749195213933,"PMPeak",0.124826629680999
"353","11044157__MCOB-DO:121:0:Weekday:2:23MAR:41018:12345","south_bound",202,2023-05-17 07:26:31,11101,"459_712","Hewitt_100th","end_end",1014,12257.2088638016,27.04003132836,"AMPeak",1
"354","11044157__MCOB-DO:121:0:Weekday:2:23MAR:41018:12345","south_bound",202,2023-05-17 07:26:31,11101,"482_459","23rd_Hewitt","middle_end",150,1059.59872184244,15.8016968429555,"AMPeak",0.14792899408284
"355","11044157__MCOB-DO:121:0:Weekday:2:23MAR:41018:12345","south_bound",202,2023-05-17 07:24:01,11101,"497_482","18th_23rd","middle_middle",60,952.458139033652,35.5097983282897,"AMPeak",0.0591715976331361
"356","11044157__MCOB-DO:121:0:Weekday:2:23MAR:41018:12345","south_bound",202,2023-05-17 07:22:00,11101,"537_509","ramp_14th","middle_middle",90,1422.9734965821,35.3677849061153,"AMPeak",0.0887573964497042
"357","11044157__MCOB-DO:121:0:Weekday:2:23MAR:41018:12345","south_bound",202,2023-05-17 07:20:30,11101,"636_537","4th_ramp","middle_middle",271,4804.10969285596,39.6549295937212,"AMPeak",0.267258382642998
"358","11044157__MCOB-DO:121:0:Weekday:2:23MAR:41018:12345","south_bound",202,2023-05-17 07:15:59,11101,"657_636","grove_4th","middle_middle",120,1050.30198952594,19.5788194270183,"AMPeak",0.118343195266272
"359","11044157__MCOB-DO:121:0:Weekday:2:23MAR:41018:12345","south_bound",202,2023-05-17 07:13:59,11101,"689_657","88th_grove","middle_middle",202,1769.62826425983,19.5967582719818,"AMPeak",0.199211045364892
